occupancy_date,category_id,zone_id,yield_class_agg,yhat,error
2018-07-16T00:00:00.000Z,PEL,R320-Z001,0,17.055824866661656,18.962244491271118
2018-07-16T00:00:00.000Z,PEL,R320-Z001,1,-1.8077932504507213,2.2416305304957227
2018-07-16T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-17T00:00:00.000Z,PEL,R320-Z001,0,18.068665930565366,18.962244491271118
2018-07-17T00:00:00.000Z,PEL,R320-Z001,1,-0.25373024636126584,2.2416305304957227
2018-07-17T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-18T00:00:00.000Z,PEL,R320-Z001,0,18.63768351705451,18.962244491271118
2018-07-18T00:00:00.000Z,PEL,R320-Z001,1,-0.9739128413953281,2.2416305304957227
2018-07-18T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-19T00:00:00.000Z,PEL,R320-Z001,0,18.502438926696776,18.962244491271118
2018-07-19T00:00:00.000Z,PEL,R320-Z001,1,0.6113821029663086,2.2416305304957227
2018-07-19T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-20T00:00:00.000Z,PEL,R320-Z001,0,16.136591627791123,18.962244491271118
2018-07-20T00:00:00.000Z,PEL,R320-Z001,1,0.864993378922746,2.2416305304957227
2018-07-20T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-21T00:00:00.000Z,PEL,R320-Z001,0,15.66198801111292,18.962244491271118
2018-07-21T00:00:00.000Z,PEL,R320-Z001,1,-0.3206927688033493,2.2416305304957227
2018-07-21T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-22T00:00:00.000Z,PEL,R320-Z001,0,18.594755808512367,18.962244491271118
2018-07-22T00:00:00.000Z,PEL,R320-Z001,1,-0.20789400736490893,2.2416305304957227
2018-07-22T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-23T00:00:00.000Z,PEL,R320-Z001,0,21.900251914714943,18.962244491271118
2018-07-23T00:00:00.000Z,PEL,R320-Z001,1,0.7703890307196255,2.2416305304957227
2018-07-23T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-24T00:00:00.000Z,PEL,R320-Z001,0,23.751470996487527,18.962244491271118
2018-07-24T00:00:00.000Z,PEL,R320-Z001,1,1.759086178195092,2.2416305304957227
2018-07-24T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-25T00:00:00.000Z,PEL,R320-Z001,0,25.097647486506283,18.962244491271118
2018-07-25T00:00:00.000Z,PEL,R320-Z001,1,1.3027336017505542,2.2416305304957227
2018-07-25T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
